"Site_ID","species","Individual_ID","Year","Latitude","Longitude","Budburst","Leaves","Risk","mean","stand_dev","mean.leaf","stand_dev.leaf"
20973,"Acer_rubrum",90220,2016,40.031715,-77.305557,109,128,19,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
20973,"Acer_rubrum",90221,2016,40.031715,-77.305557,109,128,19,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
20973,"Quercus_rubra",90222,2016,40.031715,-77.305557,128,136,8,111.375,12.3203215291097,125.84375,12.3291141795189
20973,"Acer_rubrum",90223,2016,40.031715,-77.305557,109,128,19,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
20300,"Malus_spp.",91300,2016,44.990288,-93.131744,108,124,16,108.1,19.456218657397,120.8,10.992927018972
21247,"Acer_saccharum",91848,2016,44.754566,-69.733521,127,144,17,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
21247,"Acer_saccharum",91849,2016,44.754566,-69.733521,127,144,17,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
21247,"Acer_saccharum",91850,2016,44.754566,-69.733521,127,144,17,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
21247,"Acer_saccharum",91851,2016,44.754566,-69.733521,127,144,17,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
21276,"Acer_saccharum",92208,2016,42.303822,-71.120308,115,130,15,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
21369,"Quercus_velutina",93336,2016,41.724182,-73.933533,90,118,28,109.5,13.0805198673447,119.166666666667,8.42417157153549
21468,"Acer_rubrum",94200,2016,40.402924,-104.69751,21,62,41,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21468,"Acer_rubrum",94201,2016,40.402924,-104.69751,19,62,43,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21468,"Acer_rubrum",94203,2016,40.402924,-104.69751,34,62,28,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21468,"Acer_rubrum",94204,2016,40.402924,-104.69751,21,62,41,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21468,"Acer_rubrum",94205,2016,40.402924,-104.69751,21,62,41,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21468,"Acer_rubrum",94207,2016,40.402924,-104.69751,21,62,41,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21468,"Acer_rubrum",94209,2016,40.402924,-104.69751,21,62,41,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21468,"Acer_rubrum",94210,2016,40.402924,-104.69751,21,62,41,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21468,"Acer_rubrum",94211,2016,40.402924,-104.69751,21,62,41,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21468,"Acer_rubrum",94304,2016,40.402924,-104.69751,21,62,41,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
21677,"Acer_saccharinum",94830,2016,44.903229,-93.217445,94,106,12,104,6.73300329224139,109.75,2.87228132326901
21208,"Prunus_maritima",98086,2016,40.616524,-73.82502,115,123,8,141.25,11.6710875977471,146.125,10.6023919134181
22221,"Prunus_serotina",98455,2016,42.275463,-73.59787,99,112,13,108.393939393939,17.9215990391821,121.363636363636,16.4826010193669
22221,"Prunus_serotina",98456,2016,42.275463,-73.59787,99,112,13,108.393939393939,17.9215990391821,121.363636363636,16.4826010193669
22221,"Malus_spp.",98467,2016,42.275463,-73.59787,99,112,13,108.1,19.456218657397,120.8,10.992927018972
22221,"Malus_spp.",98468,2016,42.275463,-73.59787,99,112,13,108.1,19.456218657397,120.8,10.992927018972
21924,"Acer_rubrum",98494,2016,40.728649,-73.220848,83,291,208,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
22295,"Fagus_grandifolia",98752,2016,40.038342,-86.904762,86,99,13,99.25,19.928677174189,116.958333333333,14.5407348856408
22295,"Fagus_grandifolia",98753,2016,40.038342,-86.904762,55,83,28,99.25,19.928677174189,116.958333333333,14.5407348856408
22295,"Fagus_grandifolia",98755,2016,40.038342,-86.904762,35,84,49,99.25,19.928677174189,116.958333333333,14.5407348856408
22295,"Acer_saccharum",98761,2016,40.038342,-86.904762,76,99,23,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
22295,"Acer_saccharum",98762,2016,40.038342,-86.904762,55,97,42,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
22576,"Quercus_rubra",100702,2016,41.795734,-74.126534,105,118,13,111.375,12.3203215291097,125.84375,12.3291141795189
22576,"Quercus_rubra",100703,2016,41.795734,-74.126534,105,113,8,111.375,12.3203215291097,125.84375,12.3291141795189
22576,"Acer_saccharum",100708,2016,41.795734,-74.126534,105,118,13,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
22576,"Acer_saccharum",100709,2016,41.795734,-74.126534,105,118,13,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
22576,"Hamamelis_virginiana",100711,2016,41.795734,-74.126534,105,113,8,110.947368421053,10.1240839597166,121.894736842105,11.3866136651875
22576,"Hamamelis_virginiana",100712,2016,41.795734,-74.126534,105,113,8,110.947368421053,10.1240839597166,121.894736842105,11.3866136651875
22600,"Fraxinus_americana",100830,2016,40.429977,-75.78389,92,116,24,114.25,11.0937562877246,123.375,6.65340943748821
1668,"Betula_lenta",102064,2016,40.866283,-73.875717,105,112,7,112.166666666667,4.75043857624395,116.5,3.50713558335004
1668,"Viburnum_acerifolium",102065,2016,40.866283,-73.875717,84,105,21,84.5,0.707106781186548,105.5,0.707106781186548
17311,"Viburnum_acerifolium",102071,2016,43.181,-76.232109,85,106,21,84.5,0.707106781186548,105.5,0.707106781186548
18504,"Hamamelis_virginiana",102105,2016,41.257492,-73.589012,106,119,13,110.947368421053,10.1240839597166,121.894736842105,11.3866136651875
16699,"Prunus_virginiana",103688,2016,44.652939,-93.631256,82,109,27,98.5,17.0850812113961,107.166666666667,12.4806516923864
16696,"Tilia_americana",103983,2016,44.65258,-93.632935,109,124,15,106.125,7.86379588457672,120.125,7.12014245443366
22994,"Acer_rubrum",104180,2016,43.581566,-70.211563,121,188,67,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
11739,"Acer_rubrum",104208,2016,41.630646,-87.918121,107,124,17,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
22706,"Acer_saccharum",104721,2016,41.856613,-73.620338,105,133,28,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
22706,"Acer_rubrum",104727,2016,41.856613,-73.620338,114,138,24,97.7402597402597,32.172807493859,118.519480519481,31.9426337730339
23075,"Juglans_nigra",104996,2016,41.467266,-90.182175,114,121,7,115.75,6.23832242407097,122.75,5.85234995535981
22706,"Acer_saccharum",105073,2016,41.856613,-73.620338,105,133,28,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
23292,"Acer_saccharinum",106974,2016,44.94157,-93.258804,106,113,7,104,6.73300329224139,109.75,2.87228132326901
23286,"Quercus_rubra",107347,2016,41.689362,-73.89653,109,118,9,111.375,12.3203215291097,125.84375,12.3291141795189
20900,"Acer_saccharum",107919,2016,42.117393,-73.419434,110,124,14,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
11872,"Carya_ovata",109134,2016,42.147518,-73.417557,125,138,13,119.222222222222,12.9978630722302,132.777777777778,7.44610263456289
11872,"Carya_ovata",109135,2016,42.147518,-73.417557,125,145,20,119.222222222222,12.9978630722302,132.777777777778,7.44610263456289
23533,"Viburnum_lantanoides",109730,2016,44.25589,-71.250458,124,137,13,122.619047619048,5.14272486602375,131,6.64830805543787
23557,"Ulmus_americana",110167,2016,42.316795,-71.084747,78,106,28,102.5,25.4230866208911,119.75,12.9711217710728
23813,"Prunus_serotina",112451,2016,42.270908,-73.59346,99,113,14,108.393939393939,17.9215990391821,121.363636363636,16.4826010193669
23813,"Acer_saccharum",112455,2016,42.270908,-73.59346,106,136,30,112.454545454545,15.2982470772427,130.424242424242,22.3290501407131
23813,"Prunus_serotina",112458,2016,42.270908,-73.59346,99,113,14,108.393939393939,17.9215990391821,121.363636363636,16.4826010193669
23813,"Tilia_americana",112468,2016,42.270908,-73.59346,113,136,23,106.125,7.86379588457672,120.125,7.12014245443366
