STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:FR069029001,BRON LYON AEROPORT FR,19810404,13.0,13.2,9.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810405,12.2,14.1,10.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810406,12.9,17.9,4.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810407,15.9,20.3,7.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810408,16.6,21.8,10.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810409,16.8,21.8,8.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810410,18.3,23.3,9.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810411,18.1,21.6,14.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810412,17.8,23.1,8.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810413,18.9,23.2,12.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810414,17.9,23.3,8.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810415,16.6,18.9,9.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810416,16.6,19.1,12.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810417,11.3,15.0,4.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810418,8.6,12.7,0.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810419,7.3,12.7,-2.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810420,-9999,10.4,3.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810421,11.3,15.6,1.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810422,10.7,15.6,1.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810423,10.6,14.9,3.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810424,9.2,14.8,1.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810425,13.9,19.0,1.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810426,4.9,9.1,0.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810427,8.3,12.4,0.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810428,7.6,8.7,3.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810429,8.9,11.6,1.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810430,12.1,17.0,7.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810501,-9999,15.9,7.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810502,11.3,14.2,8.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810503,8.8,12.7,5.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810504,9.1,12.8,4.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810505,10.6,13.2,4.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810506,14.8,19.3,7.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810507,18.8,21.9,7.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810508,16.1,19.1,11.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810509,17.4,21.9,10.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810510,12.4,13.8,10.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810511,12.4,14.6,8.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810512,12.6,14.8,9.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810513,14.2,17.4,7.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810514,14.4,17.7,6.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810515,16.9,20.6,8.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810516,12.2,16.1,8.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810517,13.8,20.1,3.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810518,19.3,22.6,8.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810519,20.0,23.8,10.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810520,20.3,24.3,11.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810521,17.9,21.2,12.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810522,15.8,19.7,9.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810523,17.9,22.2,6.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810524,16.6,20.6,11.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810525,11.1,12.1,9.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810526,12.8,14.8,8.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810527,13.2,16.3,8.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810528,14.6,17.0,7.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810529,19.7,24.3,11.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810530,20.7,24.2,14.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810531,22.8,27.3,13.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810601,23.3,28.9,12.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810602,24.7,28.2,15.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810603,18.8,23.9,13.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810604,14.7,16.4,11.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810605,17.9,21.9,7.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810606,21.2,24.0,11.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810607,22.8,26.8,15.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810608,24.2,27.6,19.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810609,22.4,27.7,14.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810610,18.3,21.1,13.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810611,23.8,26.6,10.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810612,24.3,27.4,14.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810613,20.3,24.1,13.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810614,22.6,26.8,13.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810615,25.9,30.1,14.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810616,21.2,25.1,15.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810617,16.6,20.0,8.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810618,14.0,17.4,9.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810619,14.4,18.0,6.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810620,16.7,20.7,5.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810621,16.4,21.1,8.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810622,15.0,19.1,7.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810623,16.7,20.9,8.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810624,19.3,24.7,8.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810625,17.1,21.0,12.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810626,18.9,21.3,13.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810627,16.7,21.5,11.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810628,14.1,15.5,11.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810629,15.6,17.9,10.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810630,15.3,19.2,6.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810701,18.2,22.5,7.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810702,23.7,29.1,11.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810703,16.0,17.1,14.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810704,18.9,22.9,11.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810705,21.2,25.3,12.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810706,22.8,26.3,14.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810707,22.9,27.9,13.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810708,25.4,29.9,16.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810709,24.0,31.1,16.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810710,22.3,26.5,15.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810711,19.8,22.0,15.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810712,20.3,24.4,16.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810713,19.6,24.0,15.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810714,21.8,24.9,15.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810715,22.0,25.4,13.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810716,22.8,26.2,14.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810717,21.4,23.9,15.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810718,15.0,18.2,11.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810719,15.6,18.0,11.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810720,16.5,17.3,11.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810721,21.5,24.1,11.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810722,20.1,27.8,12.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810723,16.6,18.6,14.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810724,17.3,19.7,11.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810725,15.6,18.0,11.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810726,16.5,19.8,8.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810727,17.1,19.8,12.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810728,20.8,24.4,11.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810729,23.4,28.1,10.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810730,25.6,30.5,14.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810731,24.3,27.6,17.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810801,23.2,28.0,18.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810802,21.6,26.7,15.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810803,24.3,28.4,14.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810804,26.2,30.3,15.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810805,28.1,32.3,16.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810806,23.7,31.2,18.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810807,23.6,27.6,14.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810808,21.3,24.3,14.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810809,19.3,22.0,16.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810810,20.1,22.9,14.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810811,16.8,19.6,12.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810812,18.7,20.6,14.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810813,20.4,23.2,13.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810814,21.8,25.7,14.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810815,25.1,29.7,15.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810816,26.1,30.9,17.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810817,18.7,22.0,13.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810818,18.4,23.9,8.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810819,22.6,28.6,12.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810820,20.4,26.7,13.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810821,17.8,20.8,14.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810822,18.3,22.4,8.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810823,18.8,21.6,12.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810824,17.7,22.1,8.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810825,17.2,22.3,9.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810826,18.4,23.5,7.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19810827,19.8,24.4,9.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810828,17.7,24.4,9.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810829,21.3,25.5,9.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810830,21.4,27.0,10.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810831,22.6,26.9,14.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810901,21.1,23.5,15.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810902,18.8,22.0,12.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810903,18.1,20.6,13.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810904,16.9,19.5,10.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810905,17.3,22.2,8.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810906,17.3,24.7,9.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810907,21.7,26.9,14.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810908,21.0,23.3,16.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810909,20.3,22.9,17.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810910,20.4,24.4,17.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810911,20.2,23.6,13.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810912,18.6,23.1,16.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810913,18.2,22.0,12.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810914,16.4,19.8,10.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19810915,18.1,21.5,9.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810916,-9999,22.3,12.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19810917,18.8,22.3,12.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810918,17.8,21.9,10.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810919,17.6,18.8,14.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810920,22.2,24.4,17.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810921,23.7,27.5,20.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19810922,20.7,24.8,16.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19810923,16.5,18.2,13.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19810924,14.1,14.8,9.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810925,15.7,18.3,7.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810926,16.7,21.8,11.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19810927,14.7,20.5,7.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19810928,12.9,13.6,10.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19810929,13.3,16.9,8.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19810930,11.5,17.4,4.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19811001,16.2,22.2,6.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811002,14.7,16.8,11.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19811003,13.3,16.0,10.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19811004,15.3,20.3,5.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19811005,20.9,24.2,13.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811006,22.3,26.6,14.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19811007,16.6,19.6,13.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19811008,15.5,20.7,5.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811009,18.1,21.8,11.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19811010,16.7,19.4,12.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19811011,14.7,18.1,11.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811012,13.4,16.3,6.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811013,11.1,13.2,8.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19811014,12.0,15.4,7.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19811015,17.8,21.0,13.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811016,15.8,20.2,9.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811017,20.1,23.7,10.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811018,17.0,21.9,11.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19811019,13.7,15.6,10.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811020,12.7,16.9,5.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19811021,9.2,10.7,5.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19811022,6.3,9.4,3.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811023,6.2,9.4,0.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19811024,5.6,10.3,1.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811025,7.3,9.1,1.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19811026,6.3,8.3,2.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19811027,6.8,8.1,3.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811028,8.5,14.5,3.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811029,9.2,14.2,1.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19811030,12.3,12.4,11.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811031,14.5,16.0,11.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811101,14.1,15.4,11.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811102,10.4,11.4,6.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811103,9.9,11.1,7.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811104,9.4,9.5,6.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811105,8.5,9.5,6.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811106,6.7,8.7,4.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811107,4.8,8.0,-0.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19811108,0.9,2.2,-1.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811109,0.1,1.4,-4.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811110,-9999,-0.8,-5.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811111,-9999,5.3,-5.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19811112,-9999,5.1,-3.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811113,8.1,9.8,4.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19811114,6.4,8.6,2.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811115,3.0,5.9,1.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811116,1.0,2.0,-1.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811117,6.0,12.3,-3.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811118,10.0,15.4,3.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811119,10.2,13.9,7.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811120,12.2,16.0,4.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811121,10.3,16.4,6.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811122,5.4,14.7,-0.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19811123,10.9,15.4,2.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811124,10.9,15.2,9.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19811125,5.4,6.7,1.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811126,2.1,5.7,-1.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19811127,6.2,11.4,-3.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811128,6.4,9.0,3.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19811129,3.9,4.9,0.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811130,3.0,7.9,0.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19811201,3.8,4.6,1.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811202,3.6,5.3,1.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811203,2.6,4.1,0.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19811204,2.0,5.1,-2.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19811205,3.6,4.9,-0.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19811206,4.1,6.2,-0.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811207,5.4,7.5,2.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19811208,9.3,10.4,5.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811209,8.0,10.2,4.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811210,7.4,8.8,3.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19811211,10.6,12.3,5.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811212,4.4,5.1,1.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19811213,0.6,5.2,-1.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19811214,6.4,8.5,0.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19811215,5.9,10.7,2.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19811216,10.3,11.6,5.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19811217,6.6,9.3,4.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811218,5.6,5.9,3.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811219,-0.3,-0.2,-2.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811220,-2.1,2.2,-7.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19811221,3.6,4.7,-1.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19811222,4.1,6.0,0.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19811223,3.8,5.9,-0.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811224,6.2,7.9,4.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811225,-9999,3.6,0.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811226,-0.2,2.1,-3.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811227,2.1,3.7,-2.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19811228,6.3,11.5,1.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19811229,8.8,10.6,4.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19811230,11.5,15.0,5.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19811231,11.2,14.9,6.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19820101,-9999,9.6,2.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19820102,2.7,8.1,-0.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820103,8.7,13.2,0.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19820104,11.2,12.7,8.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19820105,10.4,12.8,6.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19820106,8.6,8.5,6.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19820107,-1.1,-0.8,-2.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19820108,3.4,9.3,-2.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19820109,9.7,14.0,5.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820110,9.4,13.7,6.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19820111,11.4,14.2,6.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19820112,3.9,6.8,1.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19820113,1.7,1.9,-0.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820114,3.3,4.0,0.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19820115,2.8,7.9,-1.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19820116,5.3,10.2,-1.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19820117,3.8,9.3,-0.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19820118,5.4,13.6,-0.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19820119,5.8,12.8,-0.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19820120,5.8,11.2,0.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820121,6.8,7.1,3.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19820122,7.1,8.9,5.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19820123,4.9,5.8,3.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19820124,3.2,4.1,0.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19820125,2.3,2.5,0.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820126,2.2,4.0,-2.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19820127,4.1,6.6,2.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19820128,2.9,2.6,1.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19820129,2.9,4.5,-1.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19820130,7.1,9.0,3.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820131,8.1,8.6,5.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820201,7.8,10.0,4.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19820202,4.8,11.6,-1.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820203,6.6,8.4,2.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19820204,8.4,9.3,5.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820205,8.7,12.2,2.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19820206,9.6,13.0,6.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19820207,7.7,11.6,2.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19820208,9.1,13.9,6.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19820209,3.9,10.1,-0.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19820210,8.4,15.0,0.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19820211,9.2,13.0,4.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19820212,7.6,13.3,0.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19820213,9.6,12.2,3.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19820214,6.3,7.7,4.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19820215,4.4,5.9,0.3
GHCND:FR069029001,BRON LYON AEROPORT FR,19820216,5.8,6.4,2.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19820217,5.4,7.7,2.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19820218,6.0,10.2,-0.2
GHCND:FR069029001,BRON LYON AEROPORT FR,19820219,4.6,5.2,1.1
GHCND:FR069029001,BRON LYON AEROPORT FR,19820220,6.1,8.1,4.0
GHCND:FR069029001,BRON LYON AEROPORT FR,19820221,3.7,3.7,0.8
GHCND:FR069029001,BRON LYON AEROPORT FR,19820222,4.4,7.6,-0.7
GHCND:FR069029001,BRON LYON AEROPORT FR,19820223,4.0,5.4,1.9
GHCND:FR069029001,BRON LYON AEROPORT FR,19820224,1.6,4.8,-3.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19820225,0.7,5.0,-5.5
GHCND:FR069029001,BRON LYON AEROPORT FR,19820226,0.4,3.4,-4.4
GHCND:FR069029001,BRON LYON AEROPORT FR,19820227,2.7,8.7,-5.6
GHCND:FR069029001,BRON LYON AEROPORT FR,19820228,8.1,13.1,-1.6
