STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841019,28.3,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841020,29.4,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841021,30.0,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841022,28.9,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841023,23.9,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841024,27.2,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841025,24.4,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841026,18.9,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841027,27.8,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841028,28.3,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841029,27.8,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841030,28.9,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841031,20.6,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841101,19.4,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841102,20.0,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841103,22.8,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841104,10.0,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841105,11.1,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841106,20.6,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841107,12.2,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841108,12.2,-3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841109,13.9,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841110,17.8,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841111,20.0,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841112,16.1,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841113,8.3,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841114,12.8,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841115,15.0,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841116,18.3,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841117,16.7,-3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841118,12.2,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841119,11.1,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841120,6.1,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841121,6.7,-7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841122,4.4,-6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841123,7.2,-7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841124,13.9,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841125,15.6,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841126,17.2,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841127,18.9,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841128,19.4,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841129,16.7,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841130,11.1,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841201,15.0,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841202,15.0,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841203,14.4,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841204,13.9,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841205,7.2,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841206,1.7,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841207,3.9,-10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841208,1.7,-9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841209,10.0,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841210,12.2,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841211,14.4,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841212,16.7,2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841213,16.1,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841214,21.1,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841215,20.6,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841216,22.8,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841217,12.2,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841218,20.0,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841219,23.9,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841220,21.7,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841221,16.7,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841222,18.3,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841223,17.8,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841224,8.9,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841225,12.8,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841226,11.1,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841227,10.6,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841228,20.0,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841229,22.2,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841230,23.9,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19841231,23.9,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850101,10.0,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850102,23.9,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850103,17.2,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850104,6.1,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850105,3.3,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850106,4.4,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850107,8.3,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850108,10.0,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850109,6.7,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850110,3.3,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850111,-1.7,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850112,5.6,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850113,1.7,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850114,7.8,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850115,8.9,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850116,1.7,-8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850117,3.9,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850118,2.8,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850119,7.2,-3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850120,8.3,-9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850121,-7.8,-22.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850122,-11.1,-21.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850123,-1.1,-11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850124,5.0,-7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850125,8.3,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850126,8.9,-7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850127,0.0,-9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850128,4.4,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850129,1.1,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850130,0.6,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850131,5.6,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850201,7.2,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850202,4.4,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850203,3.3,-5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850204,0.0,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850205,2.8,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850206,0.6,-3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850207,7.8,-3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850208,5.6,-10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850209,-0.6,-11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850210,4.4,-7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850211,12.2,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850212,10.0,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850213,1.7,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850214,4.4,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850215,6.1,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850216,3.3,-7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850217,6.1,-6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850218,10.0,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850219,11.7,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850220,13.9,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850221,11.1,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850222,15.0,0.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850223,20.0,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850224,21.1,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850225,25.6,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850226,19.4,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850227,12.2,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850228,18.3,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850301,12.8,-1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850302,13.3,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850303,18.9,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850304,16.7,3.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850305,17.8,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850306,22.2,-2.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850307,10.6,-4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850308,13.3,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850309,23.3,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850310,18.9,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850311,18.9,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850312,18.3,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850313,20.6,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850314,22.2,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850315,16.1,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850316,14.4,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850317,16.7,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850318,15.6,-1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850319,5.6,-2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850320,14.4,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850321,21.7,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850322,11.1,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850323,3.9,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850324,16.7,2.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850325,17.2,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850326,15.6,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850327,18.9,5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850328,23.3,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850329,27.8,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850330,30.0,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850331,30.0,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850401,21.1,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850402,19.4,1.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850403,14.4,1.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850404,22.8,7.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850405,28.3,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850406,26.1,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850407,19.4,5.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850408,22.2,3.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850409,15.0,-0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850410,8.3,-5.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850411,12.8,0.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850412,21.1,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850413,26.1,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850414,25.0,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850415,18.9,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850416,22.2,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850417,23.3,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850418,23.3,7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850419,27.8,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850420,31.7,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850421,32.8,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850422,32.8,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850423,32.8,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850424,31.7,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850425,27.8,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850426,25.6,10.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850427,28.9,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850428,26.1,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850429,29.4,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850430,24.4,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850501,26.7,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850502,28.3,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850503,22.2,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850504,18.9,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850505,22.2,7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850506,26.7,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850507,28.9,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850508,27.8,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850509,22.2,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850510,22.8,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850511,26.7,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850512,27.8,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850513,27.2,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850514,31.7,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850515,35.0,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850516,28.9,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850517,24.4,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850518,21.7,10.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850519,23.3,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850520,26.7,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850521,28.3,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850522,29.4,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850523,24.4,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850524,26.7,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850525,15.0,9.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850526,25.6,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850527,28.3,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850528,30.0,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850529,28.9,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850530,25.6,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850531,23.9,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850601,27.8,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850602,33.3,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850603,29.4,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850604,31.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850605,32.2,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850606,33.9,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850607,28.9,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850608,23.3,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850609,28.9,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850610,31.1,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850611,34.4,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850612,31.7,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850613,27.8,10.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850614,22.8,7.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850615,25.6,13.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850616,28.3,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850617,27.2,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850618,30.6,21.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850619,30.6,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850620,28.3,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850621,28.3,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850622,29.4,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850623,30.0,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850624,31.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850625,34.4,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850626,32.8,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850627,32.8,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850628,27.2,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850629,27.8,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850630,31.1,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850701,23.3,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850702,18.3,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850703,26.7,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850704,30.0,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850705,32.2,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850706,28.9,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850707,26.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850708,30.0,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850709,32.8,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850710,32.2,21.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850711,33.9,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850712,31.1,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850713,31.1,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850714,32.2,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850715,31.1,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850716,32.2,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850717,31.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850718,29.4,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850719,30.0,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850720,32.8,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850721,34.4,21.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850722,32.8,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850723,35.0,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850724,26.7,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850725,26.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850726,26.1,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850727,28.9,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850728,27.2,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850729,22.2,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850730,26.7,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850731,31.1,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850801,31.7,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850802,28.3,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850803,26.1,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850804,25.6,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850805,26.7,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850806,26.7,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850807,25.6,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850808,28.9,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850809,27.8,17.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850810,28.3,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850811,29.4,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850812,32.2,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850813,32.2,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850814,33.3,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850815,33.3,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850816,31.7,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850817,33.3,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850818,22.8,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850819,23.9,15.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850820,31.7,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850821,30.0,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850822,27.8,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850823,26.1,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850824,26.1,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850825,22.2,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850826,28.9,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850827,28.3,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850828,28.3,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850829,29.4,17.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850830,31.1,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850831,30.0,16.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850901,28.3,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850902,27.2,16.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850903,29.4,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850904,33.3,18.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850905,32.8,20.6
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850906,32.8,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850907,33.3,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850908,32.8,19.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850909,33.9,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850910,33.3,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850911,33.3,20.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850912,27.8,15.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850913,17.8,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850914,19.4,4.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850915,20.0,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850916,22.8,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850917,23.9,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850918,25.0,8.9
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850919,24.4,10.0
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850920,27.2,11.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850921,26.1,11.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850922,27.2,13.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850923,25.6,12.2
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850924,27.2,14.4
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850925,28.9,18.3
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850926,21.1,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850927,25.0,12.8
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850928,25.0,6.7
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850929,23.3,6.1
GHCND:USC00317202,REIDSVILLE 2 NW NC US,19850930,23.9,7.2
