STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140304,5.4,6.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140305,5.5,6.0,4.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140306,7.0,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140307,8.5,12.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140308,6.3,9.5,3.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140309,9.7,15.2,5.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140310,5.8,9.7,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140311,4.4,-9999,-3.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140312,6.1,-9999,2.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140313,6.1,11.4,1.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140314,6.6,9.4,3.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140315,6.8,8.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140316,8.4,10.3,5.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140317,7.9,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140318,7.9,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140319,8.3,11.2,5.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140320,11.0,-9999,7.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140321,7.9,13.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140322,6.3,11.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140323,5.4,-9999,2.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140324,5.3,10.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140325,5.4,10.4,0.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140326,5.1,7.2,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140327,4.5,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140328,8.1,11.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140329,6.7,11.3,2.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140330,7.6,-9999,1.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140331,6.1,12.6,2.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140401,5.1,9.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140402,5.4,8.0,1.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140403,6.5,-9999,1.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140404,5.2,-9999,0.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140405,5.8,8.3,2.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140406,10.1,13.1,5.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140407,11.8,15.3,9.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140408,9.9,12.7,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140409,7.7,10.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140410,7.5,-9999,5.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140411,8.8,12.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140412,7.8,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140413,8.8,-9999,7.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140414,8.5,11.7,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140415,7.1,10.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140416,7.2,-9999,-0.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140417,8.3,-9999,5.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140418,7.8,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140419,9.3,14.3,2.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140420,11.9,18.0,2.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140421,14.3,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140422,13.9,18.1,10.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140423,12.5,15.7,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140424,8.2,13.4,4.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140425,11.7,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140426,11.9,-9999,4.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140427,13.7,-9999,6.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140428,14.0,21.2,5.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140429,13.4,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140430,9.8,14.7,3.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140501,7.3,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140502,8.2,13.5,1.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140503,8.2,-9999,3.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140504,8.2,12.6,2.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140505,8.7,12.5,3.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140506,10.9,14.0,8.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140507,10.8,13.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140508,10.3,13.6,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140509,9.8,-9999,4.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140510,10.8,14.2,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140511,11.4,14.3,8.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140512,11.0,13.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140513,10.9,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140514,10.9,13.8,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140515,11.6,17.3,4.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140516,13.1,17.0,9.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140517,14.1,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140518,15.3,21.4,7.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140519,14.8,17.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140520,15.7,20.6,11.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140521,17.2,23.0,10.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140522,18.8,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140523,15.2,19.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140524,15.3,19.3,11.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140525,14.5,18.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140526,13.6,19.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140527,14.2,17.3,7.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140528,12.1,16.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140529,13.6,19.0,7.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140530,15.8,22.5,8.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140531,14.7,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140601,16.2,22.2,11.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140602,16.9,23.1,8.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140603,16.7,20.9,10.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140604,16.4,20.6,11.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140605,16.1,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140606,13.7,18.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140607,16.3,20.4,12.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140608,17.8,-9999,11.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140609,17.8,22.7,11.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140610,19.7,24.8,11.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140611,18.8,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140612,16.5,20.1,13.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140613,16.3,19.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140614,15.5,20.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140615,15.9,20.0,10.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140616,16.3,-9999,10.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140617,17.2,22.5,10.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140618,18.3,23.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140619,16.4,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140620,15.6,18.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140621,13.1,16.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140622,15.3,19.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140623,14.7,19.5,9.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140624,13.6,-9999,8.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140625,15.7,21.4,7.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140626,15.4,19.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140627,15.1,21.3,8.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140628,14.4,17.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140629,14.2,17.7,10.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140630,15.6,19.4,11.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140701,15.8,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140702,15.8,21.1,11.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140703,16.5,20.0,13.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140704,20.2,27.1,14.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140705,20.4,-9999,13.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140706,20.5,24.5,17.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140707,18.3,22.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140708,19.4,25.6,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140709,25.5,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140710,24.2,-9999,18.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140711,22.7,28.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140712,18.7,24.4,15.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140713,16.2,20.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140714,18.8,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140715,18.0,21.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140716,17.6,21.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140717,17.9,-9999,12.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140718,18.7,23.5,13.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140719,20.7,25.6,15.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140720,22.1,27.0,15.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140721,23.1,-9999,16.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140722,23.8,29.4,15.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140723,23.8,29.4,15.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140724,24.1,29.7,15.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140725,24.3,30.2,14.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140726,23.9,29.4,16.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140727,21.2,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140728,20.7,25.8,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140729,20.1,25.2,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140730,19.8,24.7,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140731,19.1,23.0,15.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140801,19.6,24.3,16.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140802,23.0,27.4,17.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140803,22.0,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140804,19.5,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140805,19.3,23.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140806,21.1,24.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140807,20.2,24.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140808,19.7,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140809,18.1,22.2,12.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140810,19.3,24.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140811,18.1,21.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140812,16.2,-9999,12.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140813,15.5,21.5,11.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140814,16.4,20.0,12.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140815,17.2,20.3,14.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140816,15.6,18.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140817,14.9,17.6,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140818,14.5,18.4,10.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140819,14.3,16.7,12.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140820,15.2,17.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140821,14.1,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140822,13.9,18.4,10.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140823,13.9,17.6,11.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140824,13.9,18.3,10.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140825,13.7,17.7,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140826,14.4,-9999,8.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140827,15.9,-9999,9.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140828,15.5,19.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140829,14.9,-9999,10.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140830,15.9,18.2,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140831,14.9,17.2,11.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140901,16.3,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140902,17.3,22.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140903,16.3,22.9,9.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140904,15.8,20.3,9.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140905,15.8,19.4,11.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140906,18.3,21.4,15.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140907,16.3,19.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140908,13.3,16.6,9.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140909,15.5,19.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140910,15.8,-9999,10.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140911,15.8,21.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140912,15.4,21.5,8.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140913,15.8,20.4,11.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140914,15.7,18.2,12.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140915,16.2,19.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140916,15.3,19.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140917,13.9,17.1,11.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140918,15.1,19.5,10.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140919,15.4,21.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140920,14.2,21.0,6.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140921,14.8,18.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140922,11.1,15.2,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140923,10.3,16.2,2.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140924,12.9,14.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140925,13.9,16.3,9.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140926,14.7,18.0,12.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140927,14.2,17.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140928,14.4,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140929,14.6,18.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20140930,12.7,16.4,9.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141001,14.5,-9999,10.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141002,13.3,16.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141003,13.0,17.4,4.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141004,16.0,19.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141005,14.3,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141006,13.6,15.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141007,11.9,13.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141008,12.3,16.4,9.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141009,14.8,-9999,11.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141010,13.6,16.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141011,13.2,17.6,8.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141012,12.1,15.7,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141013,9.6,14.1,4.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141014,9.6,12.9,7.0,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141015,10.7,-9999,8.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141016,12.2,14.0,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141017,11.8,13.3,7.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141018,12.3,-9999,6.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141019,15.7,-9999,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141020,12.4,14.8,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141021,11.4,-9999,7.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141022,12.3,13.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141023,11.5,-9999,10.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141024,12.6,-9999,11.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141025,11.8,14.6,8.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141026,13.3,-9999,8.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141027,14.5,15.5,13.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141028,14.7,17.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,3,57.093,9.849,20141029,10.6,13.5,-9999,-9999
