STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890729,16.9,22.1,12.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890730,15.9,22.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890731,13.8,16.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890801,13.4,16.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890802,15.3,19.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890803,14.3,19.9,8.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890804,13.8,17.4,11.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890805,13.3,16.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890806,14.3,19.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890807,15.9,24.6,11
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890808,16.1,22.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890809,15.2,17.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890810,16.6,21.6,12.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890811,14.7,18.3,12.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890812,15.5,19,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890813,15.8,-9999,10.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890814,15.8,21.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890815,17.2,23,9.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890816,17.3,21.9,13.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890817,16.9,21.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890818,14.1,17.6,11.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890819,15.9,22,10.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890820,18.9,25,12.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890821,16.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890822,15.8,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890823,14.4,18.2,10.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890824,13.7,17.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890825,13.2,18.6,6.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890826,12.1,18.1,6.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890827,12.9,-9999,8.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890828,11.7,17.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890829,12.7,19.6,4.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890830,14.5,20.1,4.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890831,13.7,16.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890901,13.5,17.6,10.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890902,12.8,16.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890903,12.3,21,5.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890904,10.9,-9999,3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890905,12.9,17.6,8.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890906,15.3,20.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890907,13.6,18.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890908,13.7,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890909,13.1,17.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890910,12.6,17.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890911,10,17,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890912,10.1,18,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890913,13.8,18,4.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890914,14,17.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890915,11.9,16.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890916,12.4,16.6,8.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890917,11.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890918,13.4,17.1,9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890919,16.3,22.2,12.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890920,14.6,20,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890921,16.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890922,16.1,23.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890923,9.7,17.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890924,13.5,16.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890925,12.9,18.6,7.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890926,11.3,16.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890927,10.9,18.6,2.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890928,11.4,15.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890929,10.9,15.6,5.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19890930,13.2,19.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891001,12,15.3,6.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891002,12.1,16.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891003,9.1,14.6,3.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891004,10.4,15.3,6.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891005,10.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891006,9.3,-9999,4.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891007,9.9,12.7,8.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891008,7.4,11.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891009,8,12.7,3.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891010,7.8,11.4,5.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891011,6.8,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891012,7.3,10.3,1.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891013,9,12.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891014,7.6,11.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891015,6.4,10.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891016,10.2,-9999,5.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891017,12.1,13,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891018,11.2,13.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891019,11.1,13.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891020,11.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891021,11.1,-9999,7.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891022,12.7,-9999,10.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891023,11.7,15.4,9.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891024,10.4,12.3,8.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891025,11.6,13.9,9.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891026,10.3,12.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891027,8.7,12.4,3.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891028,10.6,12,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891029,9.9,12.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891030,9.2,11.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891031,8.8,11.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891101,8.4,12.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891102,8.1,11.2,4.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891103,9.4,11.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891104,8.5,11.3,6.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891105,8.1,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891106,6.1,-9999,2.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891107,3.2,9,-1.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891108,6.6,9,1.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891109,7.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891110,6.7,-9999,4.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891111,9.9,11.2,7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891112,9.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891113,7.7,10.3,4.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891114,9.6,14.4,4.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891115,6.1,9.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891116,0.6,-9999,-4.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891117,1.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891118,3.6,-9999,-1.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891119,3.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891120,-1.3,2.6,-5.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891121,2.3,-9999,-1.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891122,2.2,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891123,0,7.7,-3.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891124,-2.6,0.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891125,-2.4,-9999,-9.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891126,2.8,7.1,-1.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891127,4.7,-9999,-1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891128,0.2,6.4,-3.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891129,0.2,5.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891130,-3.3,-0.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891201,-0.8,1,-4.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891202,-0.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891203,5.4,-9999,0.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891204,5.2,9.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891205,0.6,5.2,-2.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891206,6.9,8.3,-2.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891207,2.1,7.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891208,4.4,-9999,-2.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891209,0,6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891210,3.1,-9999,-1.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891211,-0.3,6.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891212,0.7,-9999,-5.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891213,-3.4,1.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891214,-5,-2.8,-9.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891215,-4.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891216,-4.6,-9999,-11
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891217,4.3,-9999,-0.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891218,5.4,8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891219,2.4,4.5,0.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891220,0.9,3,-3.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891221,5.9,8.5,2.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891222,5.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891223,3.3,6.5,1.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891224,5.7,-9999,2.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891225,7.5,-9999,5.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891226,6.1,7.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891227,3.7,5.1,2.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891228,3.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891229,2.5,3.7,1.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891230,1.3,3.1,0.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19891231,1,1.6,0.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900101,0.8,1.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900102,0,-9999,-0.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900103,-0.4,0.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900104,-0.5,-9999,-1.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900105,-0.1,0.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900106,0.7,-9999,-3.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900107,2.9,4.4,0.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900108,4.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900109,4.3,-9999,1.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900110,4.4,7.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900111,6.2,7.2,3.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900112,6.7,7.2,5.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900113,4.4,6.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900114,2.2,-9999,-0.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900115,5.9,9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900116,7.2,10.2,4.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900117,6.5,-9999,4.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900118,4.2,7,2.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900119,4.1,6.5,0.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900120,5.2,-9999,2.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900121,5.9,7.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900122,7.4,8.3,3.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900123,5.8,8.4,4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900124,2.7,7.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900125,2.7,-9999,1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900126,4.1,-9999,2.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900127,2.9,5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900128,4.1,6.1,0.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900129,5,6.6,3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900130,4.6,-9999,3.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900131,7.6,-9999,4.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900201,7.4,8.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900202,5.6,7.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900203,5.5,7.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900204,5.7,-9999,3.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900205,8,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900206,6.1,9.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900207,7.6,-9999,4.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900208,7.1,10.2,4.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900209,5.9,7.8,4.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900210,6.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900211,3.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900212,3.1,-9999,0.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900213,3.5,6.8,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900214,1.6,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900215,-0.1,8.4,-4.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900216,0.1,3.4,-3.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900217,2.9,-9999,-0.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900218,5.3,7.2,2.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900219,6.2,-9999,3.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900220,9,-9999,7.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900221,7.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900222,6.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900223,7.8,11.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900224,8.3,10.3,5.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900225,7.1,9.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900226,5.6,8.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900227,3.4,6.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900228,5.3,-9999,2.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900301,1.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900302,1.8,-9999,-2.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900303,2.5,6.2,-4.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900304,5.8,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900305,5.3,7.4,1.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900306,4.4,7.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900307,4.5,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900308,6.4,9.2,4.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900309,5,7.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900310,3.2,-9999,-2.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900311,6.9,-9999,4.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900312,5.9,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900313,3.9,9.6,-0.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900314,4.9,7.1,1.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900315,6.9,10.4,3.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900316,8.5,11.8,6.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900317,9.9,15,5.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900318,11.8,-9999,6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900319,9.2,12.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900320,6.6,9.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900321,7.5,9.3,5.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900322,7.3,10.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900323,6.9,9.1,2.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900324,6.8,9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900325,6,9.6,1.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900326,6.4,11.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900327,5.3,14.7,-2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900328,3.3,9.4,-1.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900329,4.3,-9999,-2.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900330,7.6,11.4,4.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900331,9.8,14.7,6.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900401,8.9,15.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900402,10.3,17,4.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900403,6.9,10.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900404,4.2,7.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900405,3.8,8.6,-2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900406,3.6,6.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900407,2.6,8.9,-2.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900408,2.9,8.5,-4.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900409,4.6,9.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900410,6,9.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900411,7.2,12.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900412,6.9,12.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900413,8.4,12.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900414,7.7,13,2.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900415,6,10.3,2.8
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900416,6.4,10.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900417,4.3,10.2,0.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900418,5.6,11.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900419,7.6,11.3,2.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900420,9.7,14.5,6.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900421,11.9,17.1,7.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900422,11.5,17.5,4.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900423,11.4,17.8,3.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900424,12.4,18.6,4.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900425,12.5,22.4,3.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900426,9.2,15.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900427,6.8,11,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900428,6.5,9.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900429,11.1,17.3,7.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900430,11.7,17.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900501,14,22.3,4.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900502,15,25.7,4.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900503,15.8,22.9,7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900504,15,21.9,9.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900505,14.9,21,7.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900506,16.9,23.7,7.4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900507,16.8,25.3,8.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900508,15.9,24.5,10.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900509,14.5,21,9.5
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900510,15.3,22.4,10.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900511,12.9,16.2,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900512,10.6,14.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900513,9.3,11.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900514,10.7,13.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900515,10.3,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900516,11.7,16.8,7.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900517,10.6,14.1,7.7
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900518,9.9,14.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900519,10.6,-9999,2.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900520,11.3,16.4,4.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900521,10.4,14.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900522,11.6,17.4,4.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900523,10.6,15.3,7.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900524,10.4,13.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900525,9.4,13.9,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900526,8.6,11.6,6.6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900527,9.7,13.3,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900528,9.6,16.3,3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900529,9.8,14.9,3.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900530,11.4,17.9,4
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900531,11.8,14.4,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900601,13.1,19.3,8.3
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900602,13.1,15.5,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900603,12.4,17.6,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900604,13.5,18.7,8.1
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900605,14.3,19.7,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900606,14,22.8,6
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900607,15.3,20.4,9.2
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900608,15.3,17.1,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900609,16.4,-9999,-9999
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900610,16.3,22.6,7.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900611,17.6,25.6,9.9
GHCND:DAM00006030,FLYVESTATION AALBORG DA,19900612,14.3,19.9,-9999
